date,population,admission,release
2022-07-10,112322.30488391497,1896.6878956697458,1141.0335398539353
2022-07-11,112773.9592397308,1592.6878956697456,2847.366873187268
2022-07-12,112394.94692887994,2468.3545623364116,2715.3971592916555
2022-07-13,112191.9910321047,2521.396516038392,2764.3438658051095
2022-07-14,111974.5858068801,2544.948741590618,2879.106492067736
2022-07-15,111667.26138973632,2571.7820749239513,2526.356492067736
2022-07-16,111839.93697259254,2699.0320749239513,1158.68982540107
2022-07-17,112622.77922211542,1941.5320749239509,1333.68982540107
2022-07-18,113033.12147163828,1741.182074923951,2909.523158734403
2022-07-19,112493.63038782784,2384.198741590618,2748.4398254010694
2022-07-20,112357.63930401736,2610.9487415906183,2590.5387264999704
2022-07-21,112249.84052789921,2485.5256646675407,2892.3244407856846
2022-07-22,111840.37508511444,2482.8589980008737,2480.3244407856846
2022-07-23,111986.90964232963,2626.858998000874,1199.3244407856853
2022-07-24,112774.4441995448,1986.8589980008742,1219.3244407856853
2022-07-25,113104.97875676,1549.8589980008742,2943.688077149321
2022-07-26,112720.42240488429,2559.131725273601,2811.91884638009
2022-07-27,112506.71220685472,2598.208648350524,2642.1515652740995
2022-07-28,112361.64870621377,2508.9045008850867,2832.0675131255307
2022-07-29,112066.27446076211,2536.6932676738534,2252.9521285101473
2022-07-30,112060.55406146424,2258.385575366161,1184.6059746639933
2022-07-31,112761.3336621664,1884.885575366161,1276.7309746639933
2022-08-01,113115.4882628686,1630.885575366161,2794.89764133066
2022-08-02,112736.80953023743,2415.1291651097513,2627.6796926127113
2022-08-03,112525.7718232473,2413.8562713368574,2630.1796926127113
2022-08-04,112267.23411625712,2390.1419856225716,2556.346359279378
2022-08-05,111935.27974260034,2224.3919856225716,2438.8212855330653
2022-08-06,111985.76047218837,2492.2931655635743,1215.9219034311643
2022-08-07,112463.65540295985,1696.8079584629825,1266.9130276915193
2022-08-08,112940.55033373131,1743.8079584629825,2653.6411468721526
2022-08-09,112494.2019222085,2210.612102202219,2518.793847058372
2022-08-10,112359.85351068566,2383.932615022732,2468.0117957763214
2022-08-11,112387.96663762437,2478.5864611765774,2594.052245442934
2022-08-12,112240.74686751829,2476.598059752421,3755.5844965251845
2022-08-13,112416.86043074552,3934.0980597524212,1183.4844965251848
2022-08-14,113054.47399397274,1821.0980597524208,1311.9844965251848
2022-08-15,113406.08755720001,1661.5980597524208,2620.078940969629
2022-08-16,113229.97889820501,2444.7702819746432,2891.2539409696287
2022-08-17,113045.99523921002,2705.6702819746433,2740.9206076362952
2022-08-18,112894.51158021505,2590.7702819746432,2838.9718896875775
2022-08-19,112587.46381865592,2531.9241281284894,2707.2026589183465
2022-08-20,112890.45451863532,3007.7600255643865,1150.1693255850137
2022-08-21,113521.4452186147,1782.49335889772,1299.0026589183472
2022-08-22,113951.43591859408,1727.042139385525,3402.5311142029
2022-08-23,113355.04450475232,2804.806367027801,2670.9747416538803
2022-08-24,113215.55505169483,2540.3431317336835,3184.832584791135
2022-08-25,113009.06559863737,2978.343131733684,2841.699251457802
2022-08-26,112748.50947891327,2581.1431317336837,2609.921473680024
2022-08-27,112868.95335918918,2732.1431317336837,1258.6992514578017
2022-08-28,113604.39723946508,1994.8931317336835,1285.9492514578017
2022-08-29,113969.84111974093,1651.3931317336835,3174.449251457802
2022-08-30,113530.2850000168,2515.3749626566605,3238.6192682490487
2022-08-31,113298.46272255426,3006.046990786513,2621.1513195311004
2022-09-01,113201.37121432251,2524.0598112993334,3296.1513195311
2022-09-02,112742.9463727574,2838.393144632667,2627.8179861977674
2022-09-03,112941.02153119231,2825.893144632667,1191.8179861977665
2022-09-04,113782.09668962723,2031.3375890771113,1619.1513195311002
2022-09-05,114012.50518139546,1849.5598112993332,1372.1513195310997
2022-09-06,114340.91367316367,1700.5598112993332,3437.984652864433
2022-09-07,113685.3221649319,2782.393144632667,3068.067986197767
2022-09-08,113480.56399003346,2859.559811299334,3041.034652864433
2022-09-09,113248.19470402393,2811.8653668548895,2387.234652864434
2022-09-10,113340.82541801438,2479.865366854889,1133.1961913259715
2022-09-11,114046.26382431251,1838.6345976241196,1230.6961913259715
2022-09-12,114513.70223061067,1698.6345976241196,2914.1961913259715
2022-09-13,113979.1406369088,2378.0345976241197,3066.862857992638
2022-09-14,113543.57904320693,2632.6345976241205,2656.196191325972
2022-09-15,113241.01744950515,2353.63459762412,2810.9167352316076
2022-09-16,112997.31299866042,2674.211978576501,2663.9164294212096
2022-09-17,113000.60854781569,2668.5453119098343,1211.2497627545433
2022-09-18,113578.90409697099,1789.5453119098338,1302.249762754543
2022-09-19,114008.19964612629,1730.2119785765005,2906.8330960878766
2022-09-20,113439.66186194823,2339.6286452431673,3462.1664294212096
2022-09-21,113291.1240777702,3308.651476293396,2965.9792148093375
2022-09-22,113007.5908598022,2681.112663508008,3009.7728656029885
2022-09-23,112816.20049897704,2799.160282555627,2499.4641049192282
2022-09-24,113071.50244584423,2754.766051786396,1195.9641049192278
2022-09-25,113826.3043927114,1950.7660517863958,1269.7641049192277
2022-09-26,114221.70633957855,1665.1660517863954,3177.264104919228
2022-09-27,113577.60828644571,2533.166051786396,2965.264104919228
2022-09-28,113102.51023331289,2490.166051786396,2905.5141049192284
2022-09-29,112788.41218018006,2591.416051786396,2802.5141049192284
2022-09-30,112479.31412704724,2493.416051786396,2683.7141049192282
2022-10-01,112464.11607391438,2666.738274008618,1180.7141049192278
2022-10-02,113197.91802078158,1915.5160517863958,1144.4641049192278
2022-10-03,113637.21996764872,1582.7660517863953,3198.714104919228
2022-10-04,112942.52191451592,2504.0160517863956,3022.895923101046
2022-10-05,112540.82386138308,2623.016051786396,2731.7141049192282
2022-10-06,112381.12580825025,2572.016051786396,2838.7141049192282
2022-10-07,112138.42775511742,2596.016051786396,2721.2141049192282
2022-10-08,112093.47970198459,2676.266051786396,1216.2141049192278
2022-10-09,112770.53164885176,1893.2660517863958,1236.2141049192278
2022-10-10,113172.58359571893,1638.2660517863953,2423.2141049192282
2022-10-11,112866.63554258608,2117.266051786396,2817.4641049192282
2022-10-12,112593.93748945327,2544.766051786396,2765.7974382525613
2022-10-13,112391.23943632042,2564.8771628975073,2969.575216030339
2022-10-14,112030.54138318759,2608.8771628975073,2641.5752160303396
2022-10-15,112090.84333005476,2698.240799261144,1232.0752160303389
2022-10-16,112832.64527692192,1976.8771628975067,1148.0752160303389
2022-10-17,113187.94722378909,1503.3771628975067,2762.575216030339
2022-10-18,112685.74917065624,2260.377162897507,2688.4574685900666
2022-10-19,112422.55453049269,2441.9479820101346,2741.392622173684
2022-10-20,112109.85989032913,2430.1979820101346,3013.892622173684
2022-10-21,111768.16525016559,2671.197982010135,2641.4481777292394
2022-10-22,111664.72061000206,2539.336870899024,1194.2815110625725
2022-10-23,112419.27596983853,1948.3368708990238,1310.7815110625722
2022-10-24,112729.83132967497,1620.0035375656903,2909.0315110625725
2022-10-25,112134.88668951139,2315.836870899024,2676.224088093385
2022-10-26,111939.5533938857,2480.8907924676514,2738.2240880933855
2022-10-27,111719.22009825993,2517.8907924676514,2881.2240880933855
2022-10-28,111508.38680263422,2670.3907924676514,2794.2240880933855
2022-10-29,111459.55350700849,2745.3907924676514,1181.2240880933848
2022-10-30,112113.22021138272,1834.890792467651,1195.7240880933848
2022-10-31,112476.88691575702,1559.390792467651,2924.224088093385
2022-11-01,111744.05362013128,2189.640792467651,2759.4053629937835
2022-11-02,111403.24024482426,2538.1139000373723,2705.927275344381
2022-11-03,111018.92686951725,2323.1139000373723,2854.093942011048
2022-11-04,110923.2801608769,2757.9472333707063,2607.093942011048
2022-11-05,111030.6334522366,2715.447233370706,1212.8439420110476
2022-11-06,111974.36174359622,2156.572233370706,1444.8439420110474
2022-11-07,112108.75670162257,1577.2389000373719,3076.3439420110476
2022-11-08,111486.15165964887,2453.7389000373723,2537.847788164894
2022-11-09,111270.59277152138,2452.7850538835264,1613.9129896300951
2022-11-10,111354.6505500605,1728.0850538835261,1666.027275344381
2022-11-11,111332.70832859965,1644.0850538835261,1546.027275344381
2022-11-12,111474.76610713881,1688.0850538835261,1527.027275344381
2022-11-13,111632.82388567795,1667.0850538835261,728.0272753443809
2022-11-14,111885.7566642171,964.9600538835259,3059.427275344381
2022-11-15,111130.48944275622,2304.1600538835264,2781.927275344381
2022-11-16,110656.72222129538,2306.4457681692406,2773.5939420110476
2022-11-17,110199.45499983452,2317.6600538835264,2804.093942011048
2022-11-18,109937.68777837369,2542.326720550193,2611.093942011048
2022-11-19,109814.92055691282,2486.99338721686,1155.6606086777144
2022-11-20,110357.7866687853,1704.760053883526,1187.977275344381
2022-11-21,110632.02778065777,1466.5933872168594,2536.1856086777143
2022-11-22,109952.26889253024,1857.4267205501928,2541.1856086777143
2022-11-23,109614.51000440272,2202.426720550193,2346.1856086777143
2022-11-24,109126.75111627519,1858.4267205501928,830.8522753443809
2022-11-25,109515.99222814768,1221.0933872168594,1134.852275344381
2022-11-26,109928.23334002016,1545.5933872168594,939.8522753443809
2022-11-27,110567.97445189262,1579.5933872168596,985.8522753443808
2022-11-28,111028.7155637651,1439.5378316613042,2692.5477881648935
2022-11-29,110551.838085894,2208.666114489587,2506.1163196334255
2022-11-30,110269.60606256836,2223.8842963077686,2622.1163196334255
2022-12-01,109942.37403924271,2294.8842963077686,2776.4496529667585
2022-12-02,109632.97534925038,2467.050962974435,2601.6996529667585
2022-12-03,109724.32665925806,2693.050962974435,1192.6996529667585
2022-12-04,110300.17796926573,1768.5509629744352,1162.6996529667585
2022-12-05,110661.0292792734,1523.5509629744347,2882.6996529667585
2022-12-06,110053.88058928106,2275.550962974435,2532.9496529667585
2022-12-07,109775.98189928877,2255.050962974435,2509.2496529667587
2022-12-08,109724.68320929643,2457.9509629744352,3308.6663196334252
2022-12-09,109690.38451930409,3274.3676296411018,2624.1663196334252
2022-12-10,109804.58582931176,2739.3676296411018,1160.1663196334252
2022-12-11,110447.78713931945,1802.444552718025,1174.5159368408622
2022-12-12,110835.62698377845,1566.3368239538977,3007.696979494891
2022-12-13,110251.8668282375,2424.936823953898,2899.696979494891
2022-12-14,109902.10667269648,2547.436823953898,2860.196979494891
2022-12-15,109396.34651715547,2354.436823953898,2882.1882075650665
2022-12-16,109069.91969494785,2558.6034906205646,2638.5303128282244
2022-12-17,108918.49287274016,2487.1034906205646,1186.030312828224
2022-12-18,109396.56605053252,1664.1034906205646,1291.1969794948907
2022-12-19,109513.05589499154,1407.6868239538976,2988.3636461615574
2022-12-20,108743.37907278386,2219.186823953898,2922.8471445113923
2022-12-21,107941.16862846399,2121.6317496964725,2810.2243929692227
2022-12-22,107357.07336739021,2241.0505978640117,2610.979192271142
2022-12-23,106457.39477298307,1711.3005978640115,1511.9791922711422
2022-12-24,106286.71617857591,1341.3005978640115,924.1458589378088
2022-12-25,106460.20425083546,1097.6339311973447,644.1458589378088
2022-12-26,106758.69232309499,942.6339311973449,839.0458589378089
2022-12-27,107299.68039535455,1380.0339311973448,2094.578467633461
2022-12-28,107179.99817775901,1979.8781340958956,2139.560351691432
2022-12-29,107201.81596016345,2161.378134095896,2163.560351691432
2022-12-30,107385.63374256794,2347.378134095896,1916.5603516914318
2022-12-31,107782.9515249724,2313.878134095896,1042.160351691432
2023-01-01,108860.26930737686,2119.4781340958957,1265.660351691432
2023-01-02,109271.08708978133,1676.4781340958955,1251.660351691432
2023-01-03,109770.40487218578,1748.1360288327376,2265.8888098252905
2023-01-04,108917.29630684096,1933.308871557985,1492.0373498911158
2023-01-05,108698.49221821752,1471.4192978548522,1110.5089514655454
2023-01-06,108559.62719038263,1124.6230902973496,1120.4881181322123
2023-01-07,108535.76216254776,1096.6230902973496,1060.4881181322123
2023-01-08,108555.8971347129,1080.6230902973496,1034.488118132212
2023-01-09,108649.03210687806,1127.6230902973496,1104.4881181322123
2023-01-10,108692.16707904315,1147.6230902973496,1107.4881181322123
2023-01-11,108709.30205120832,1124.6230902973496,1143.4881181322123
2023-01-12,108688.43702337344,1122.6230902973496,1164.488118132212
2023-01-13,108656.57199553859,1132.6230902973496,1151.4881181322123
2023-01-14,108592.70696770374,1087.6230902973496,1046.4881181322123
2023-01-15,108637.84193986886,1091.6230902973496,1041.488118132212
2023-01-16,108679.97691203404,1083.6230902973496,1035.4881181322123
2023-01-17,108756.11188419913,1111.6230902973496,1106.4881181322123
2023-01-18,108790.24685636426,1140.6230902973496,1126.4881181322123
2023-01-19,108820.38182852941,1156.6230902973493,1124.4881181322123
2023-01-20,109051.51680069456,1163.1404922581337,2106.3895887204476
2023-01-21,109809.66206697734,2865.534855003232,1123.8895887204478
2023-01-22,110317.3073332601,1630.0348550032318,996.8895887204478
2023-01-23,110740.95259954288,1420.5348550032318,2738.389588720447
2023-01-24,110390.0978658257,2387.534855003233,2236.7895887204477
2023-01-25,110283.34313210845,2130.034855003232,2228.2895887204477
2023-01-26,110082.58839839125,2028.0348550032318,2521.4991846800435
2023-01-27,109783.10083639123,2223.9944509628285,2216.7084357271
2023-01-28,109742.79742073265,2176.4050200685197,1026.2084357270996
2023-01-29,110338.99400507406,1622.4050200685188,1123.6742667391702
2023-01-30,112395.64304995401,3208.575865008166,2348.926820128214
2023-01-31,112018.79209483395,1972.0758650081657,3888.9268201282134
2023-02-01,110142.9411397139,2013.0758650081657,2114.8054227483008
2023-02-02,110057.33385271612,2031.3517019805095,2328.625655644953
2023-02-03,109794.72656571837,2066.018368647176,2322.958988978286
2023-02-04,109821.4526120539,2348.0183686471773,1064.9589889782867
2023-02-05,110306.51199172281,1550.018368647176,1060.9589889782867
2023-02-06,110787.57137139169,1542.018368647176,2522.025655644953
2023-02-07,110379.29741772723,2115.3517019805095,2564.625655644953
2023-02-08,110105.0234640628,2290.3517019805104,2359.3267038162285
2023-02-09,109927.71367186135,2183.0140867560076,2488.823878957472
2023-02-10,109778.40387965988,2340.0140867560076,2305.3238789574716
2023-02-11,109733.5940874584,2258.414086756008,1060.9905456241386
2023-02-12,110195.11762859028,1523.8474200893406,949.3238789574718
2023-02-13,110700.64116972215,1453.247420089341,2662.6885848398247
2023-02-14,110155.0000049717,2121.351341657968,2257.059173075119
2023-02-15,109965.32550688786,2068.1846749913016,2366.8591730751186
2023-02-16,109777.65100880404,2179.184674991302,2622.192506408452
2023-02-17,109553.80984405355,2398.351341657969,2374.192506408452
2023-02-18,109496.96867930306,2317.351341657968,1122.1925064084521
2023-02-19,110028.12751455256,1652.551341657968,1106.559173075119
2023-02-20,110337.75301646876,1418.1846749913018,1657.5591730751187
2023-02-21,110485.37851838495,1805.1846749913016,2663.059173075119
2023-02-22,109969.00402030114,2142.018008324635,2330.559173075119
2023-02-23,109771.46285555066,2138.8513416579685,2499.3925064084524
2023-02-24,109386.92169080017,2114.8513416579685,2371.9925064084523
2023-02-25,109249.28052604965,2234.351341657968,1044.659173075119
2023-02-26,109782.30602796587,1577.6846749913013,1137.1591730751188
2023-02-27,110139.33152988204,1494.1846749913013,2627.159173075119
2023-02-28,109712.35703179822,2198.518008324635,2475.659173075119
2023-03-01,109465.38253371441,2228.684674991302,2461.659173075119
2023-03-02,109179.40803563061,2175.684674991302,2499.659173075119
2023-03-03,109125.63353754679,2446.8846749913027,2261.659173075119
2023-03-04,109153.85903946297,2288.884674991302,1061.659173075119
2023-03-05,109696.75120804583,1605.2180083246349,1063.8258397417856
2023-03-06,110107.64337662868,1475.7180083246346,2459.825839741786
2023-03-07,109787.03554521149,2138.718008324635,2444.659173075119
2023-03-08,109591.06104712767,2249.434674991302,2391.409173075119
2023-03-09,109600.08654904387,2399.934674991302,2445.0799047824357
2023-03-10,109257.63644120397,2104.6135367799197,2368.063644619834
2023-03-11,109113.68633336404,2224.1135367799197,1145.1469779531676
2023-03-12,109625.23622552413,1659.3635367799195,970.8136446198343
2023-03-13,109961.78611768424,1307.3635367799195,2394.968356579053
2023-03-14,109509.48965264662,2025.2362439572548,2488.1517566138536
2023-03-15,109245.00271141864,2223.164815385827,2331.1517566138536
2023-03-16,109007.01577019061,2093.6648153858264,2238.1517566138536
2023-03-17,108881.02882896259,2113.1648153858264,2158.3117566138535
2023-03-18,108906.04688773457,2182.329815385827,1056.311756613854
2023-03-19,109417.81494650654,1569.0798153858266,1040.6230773685709
2023-03-20,109662.5830052785,1349.5798153858266,2455.8117566138535
2023-03-21,109267.35106405051,2062.079815385827,2258.8117566138535
2023-03-22,109152.11912282246,2142.829815385827,2329.5617566138535
2023-03-23,109036.63718159444,2216.079815385827,2333.5617566138535
2023-03-24,108999.1552403664,2296.079815385827,2061.5617566138535
2023-03-25,109284.17329913835,2343.746482052494,1161.8117566138537
2023-03-26,109828.69135791036,1706.8298153858264,1104.3117566138537
2023-03-27,110172.20941668232,1447.3298153858266,2486.7663020683995
2023-03-28,109694.8183845452,2010.3670054684715,2274.203895593755
2023-03-29,109614.44510388737,2239.6761770661046,2354.049457723932
2023-03-30,109394.07182322952,2139.1761770661046,2397.549457723932
2023-03-31,109085.6985425717,2084.6761770661046,2081.2161243905985
2023-04-01,109129.65859524721,2125.1761770661046,1171.4661243905994
2023-04-02,109561.61864792275,1602.6261770661047,1113.9661243905994
2023-04-03,109863.07870059823,1414.4261770661044,2592.999457723932
2023-04-04,109428.40541994038,2159.1261770661044,2302.0716702674863
2023-04-05,109338.92261547307,2233.0309389708664,2374.5137434382177
2023-04-06,109214.4398110057,2250.0309389708664,2471.0137434382177
2023-04-07,108959.45700653836,2216.0309389708664,1798.013743438218
2023-04-08,109147.47420207103,1985.2809389708664,1048.9720767715517
2023-04-09,109584.66639760365,1487.8309389708663,1070.6387434382182
2023-04-10,110059.85859313629,1545.8309389708666,2281.638743438218
2023-04-11,109895.05078866894,2117.3309389708666,2482.8054101048847
2023-04-12,109617.90965086826,2205.6642723041996,2412.3054101048847
2023-04-13,109440.36851306756,2234.7642723041995,2415.8054101048847
2023-04-14,109348.32737526689,2322.097605637533,2264.781600581075
2023-04-15,109401.90528508525,2319.2166532565807,1075.1387434382182
2023-04-16,109952.9831949036,1625.3416532565811,1189.5137434382182
2023-04-17,110305.18610472197,1541.7166532565805,2620.5137434382177
2023-04-18,109770.78901454032,2086.116653256581,2473.0137434382177
2023-04-19,109477.39192435869,2179.616653256581,2395.0137434382177
2023-04-20,109309.49483417708,2227.116653256581,2346.0991092918766
2023-04-21,109130.63432936126,2167.238604476093,2169.0991092918766
2023-04-22,109380.98811025977,2419.452890190379,1033.0991092918769
2023-04-23,110000.84189115827,1652.9528901903782,1083.0991092918766
2023-04-24,110351.36233872345,1433.619556857045,2571.599109291876
2023-04-25,109904.38278628862,2124.619556857045,2288.6795690619915
2023-04-26,109738.95495799172,2124.2459936386545,2371.1132158749483
2023-04-27,109499.31500848269,2136.9076098002706,2318.047559309292
2023-04-28,109502.37505897369,2321.107609800271,2190.047559309292
2023-04-29,109698.43510946467,2386.107609800271,1076.5475593092922
2023-04-30,110339.32849328897,1717.4409431336037,1151.714225975959
2023-05-01,110557.0552104466,1369.440943133604,2672.2142259759585
2023-05-02,109967.28192760424,2082.440943133604,2458.3364481981807
2023-05-03,109666.519755873,2281.029832022493,2257.7920037537365
2023-05-04,109473.25758414176,2064.529832022493,2461.7920037537365
2023-05-05,109366.99541241051,2351.974276466937,2204.7920037537365
2023-05-06,109530.73324067928,2368.529832022493,1176.62533708707
2023-05-07,110044.6377356147,1690.0298320224929,1292.458670420403
2023-05-08,110238.37556388347,1487.696498689159,2533.416331122346
2023-05-09,109454.29471463127,2038.6709246165074,2261.751773868679
2023-05-10,109345.21386537912,2154.6709246165074,2361.6069651255098
2023-05-11,109189.91443689197,2207.7583563104968,2201.7244514643075
2023-05-12,109244.2816750715,2257.2583563104968,2223.057784797641
2023-05-13,109227.64891325103,2205.9250229771633,1054.557784797641
2023-05-14,109863.68281809722,1690.59168964383,1028.1244514643079
2023-05-15,110249.45005627674,1415.5583563104963,2620.7911181309737
2023-05-16,109733.71729445625,2104.3916896438295,2390.9577847976407
2023-05-17,109524.8178659691,2182.5583563104965,2401.9577847976407
2023-05-18,109293.91843748196,2171.0583563104965,2341.4577847976407
2023-05-19,109195.51900899483,2243.0583563104965,2134.5902523301083
2023-05-20,109216.71958050766,2163.2583563104963,1027.932784797641
2023-05-21,109719.42015202052,1533.2583563104965,1075.857784797641
2023-05-22,110108.35405686674,1464.7916896438296,2438.8577847976403
2023-05-23,109694.78796171291,2025.2916896438296,2362.8577847976403
2023-05-24,109432.2218665591,2100.2916896438296,2435.3577847976403
2023-05-25,109256.32243807196,2259.4583563104966,2500.4827847976403
2023-05-26,108997.4230095848,2242.4583563104966,2114.557784797641
2023-05-27,109203.62358109767,2320.7583563104968,1132.557784797641
2023-05-28,109803.32415261053,1731.0083563104965,1191.5911181309743
2023-05-29,110100.69139079005,1488.9583563104961,1090.5911181309743
2023-05-30,110566.0586289696,1555.9583563104961,2744.5482609881165
2023-05-31,110116.48301000627,2293.972642024782,2474.7149276547834
2023-06-01,109890.74072437621,2248.972642024782,2396.7149276547834
2023-06-02,109811.99843874623,2316.2976420247824,2331.5149276547836
2023-06-03,109849.25615311622,2368.7726420247823,1161.2649276547838
2023-06-04,110374.01386748621,1686.0226420247823,1116.098260988117
2023-06-05,110757.77158185623,1499.8559753581155,2602.0982609881166
2023-06-06,110289.52929622622,2134.8559753581153,2316.741118130974
2023-06-07,110242.42986773908,2268.6416896438295,2437.2911181309737
2023-06-08,110105.13043925192,2301.49168964383,2377.7911181309737
2023-06-09,110080.83101076483,2353.49168964383,2239.9411181309742
2023-06-10,110124.58158227763,2283.6083563104967,1061.8577847976412
2023-06-11,110757.83215379051,1693.8583563104964,1250.857784797641
2023-06-12,110995.58272530336,1490.1083563104964,2543.1133403531962
2023-06-13,110503.42218570512,2050.897245199386,2692.224451464307
2023-06-14,110099.01164610682,2289.6472451993855,1587.4670649828643
2023-06-15,109863.15299330106,1462.5449229932897,1600.854686910203
2023-06-16,109748.46767382859,1481.3249229932896,1184.795956751473
2023-06-17,109514.71092578469,1046.7296848980518,1065.4864329419493
2023-06-18,109483.95417774077,1034.7296848980518,1029.4864329419495
2023-06-19,109487.19742969687,1032.7296848980518,1020.4864329419496
2023-06-20,109529.44068165297,1062.7296848980518,1121.4864329419493
2023-06-21,109493.6839336091,1085.7296848980518,1108.4864329419493
2023-06-22,109462.92718556518,1077.7296848980518,1095.4864329419493
2023-06-23,109466.17043752132,1098.7296848980518,1183.4864329419493
2023-06-24,109384.41368947741,1101.7296848980518,1045.4864329419495
2023-06-25,109372.6569414335,1033.7296848980518,1039.4864329419495
2023-06-26,109393.9001933896,1060.7296848980518,1076.4864329419493
2023-06-27,109412.14344534569,1094.7296848980518,1131.4864329419493
2023-06-28,109371.3866973018,1090.7296848980518,1125.4864329419493
2023-06-29,109342.62994925793,1096.7296848980518,1150.4864329419493
2023-06-30,109727.87320121398,1104.4283280728762,1544.7909713960833
2023-07-01,110369.44784064825,2186.365610830306,1215.7909713960833
2023-07-02,111145.02248008244,1991.3656108303067,1245.7909713960833
2023-07-03,111573.5971195167,1674.3656108303067,2391.7909713960844
2023-07-04,111293.17175895094,2111.3656108303067,995.7909713960834
2023-07-05,112058.74639838513,1759.4608489255447,2639.8791405368847
2023-07-06,111752.07926244073,2359.917132797618,2639.7649410109207
2023-07-07,111519.93733658036,2411.197244842436,2327.710599274226
2023-07-08,111693.62874405333,2502.935340080531,1144.2439326075585
2023-07-09,112273.32015152632,1723.9353400805314,1104.2439326075585
2023-07-10,112989.51155899928,1639.481934272482,3075.640809468382
2023-07-11,112479.6721272405,2565.801377709585,2813.585746645027
2023-07-12,112255.92213224185,2589.835751646398,2794.585746645027
2023-07-13,112071.67213724321,2610.335751646398,3077.5857466450266
2023-07-14,111796.42214224461,2802.3357516463975,2707.970261080722
2023-07-15,111871.97004750842,2783.518166344561,1254.9702610807224
2023-07-16,112467.5179527723,1850.5181663445605,1353.4702610807221
2023-07-17,112806.06585803612,1692.0181663445608,2826.3035944140556
2023-07-18,112315.4470966333,2335.6848330112275,2886.0535944140556
2023-07-19,111920.82833523046,2491.4348330112275,2794.3869277473887
2023-07-20,111756.70957382765,2630.9348330112275,2756.720261080722
2023-07-21,111573.25747909148,2573.268166344561,2734.220261080722
2023-07-22,111527.80538435534,2686.2348330112277,1163.7202610807221
2023-07-23,112442.35328961915,2078.7681663445605,1414.7202610807221
2023-07-24,112701.901194883,1672.7681663445608,3068.281664589494
2023-07-25,112098.17278435735,2464.5699207305256,2810.198331256161
2023-07-26,112097.1832627206,2756.7833437809054,2876.5166005289752
2023-07-27,111845.4436576729,2624.776995481276,2960.3499338623087
2023-07-28,111562.20405262521,2654.6543901172918,2513.3499338623087
2023-07-29,111777.55927516372,2728.7051564008166,1238.3499338623087
2023-07-30,112555.41449770225,2016.2051564008161,1240.3499338623087
2023-07-31,112934.76972024073,1609.8273786230382,2891.772156084531
2023-08-01,112306.91383166813,2217.151657805383,3059.2864495935005
2023-08-02,112201.83746910268,2807.1078482663793,2763.9978321131434
2023-08-03,112235.90016676701,2716.8961718727364,3063.366386515357
2023-08-04,112174.04342884445,3001.5096485928284,2826.8997198486904
2023-08-05,112078.50891314413,2831.098537481718,1282.6330531820238
2023-08-06,112941.97439744385,2146.0985374817174,1301.633053182024
2023-08-07,113443.93988174354,1776.0124430181297,3237.9694931925255
2023-08-08,112860.58929205076,2654.2507716316163,2946.434847038679
2023-08-09,112675.40110235797,2753.2670135799985,2990.4446616515474
2023-08-10,112338.18146955362,2653.225028847174,3048.444661651547
2023-08-11,112176.96183674925,2887.2250288471737,2877.9446616515474
2023-08-12,112211.24220394489,2912.2250288471737,1408.9446616515474
2023-08-13,112963.5225711405,2161.2250288471737,1336.9446616515472
2023-08-14,113438.80293833613,1812.2250288471737,3206.944661651547
2023-08-15,112744.58330553173,2512.725028847174,3084.2779949848805
2023-08-16,112470.36367272737,2809.5583621805067,3135.5637092705947
2023-08-17,112308.78689706585,2973.9869336090783,2965.313709270595
2023-08-18,112509.21012140435,3165.7369336090783,2989.2303759372617
2023-08-19,112592.38334574283,3073.9036002757452,1407.063709270595
2023-08-20,113355.78990341464,2170.770266942412,1404.3637092705949
2023-08-21,113715.04261493261,1763.6164207885658,3329.0053759372618
2023-08-22,113082.92032645059,2698.2164207885658,3061.088709270595
2023-08-23,112744.04803796855,2722.2164207885653,2912.088709270595
2023-08-24,112670.17574948655,2836.8830874552323,2792.28224668556
2023-08-25,112706.5034610045,2880.0164207885655,2870.9387092705942
2023-08-26,112883.83117252245,3048.2664207885655,1290.938709270595
2023-08-27,113712.65888404043,2117.766420788566,1344.938709270595
2023-08-28,114230.48659555841,1862.766420788566,3440.9387092705942
2023-08-29,113518.81430707638,2729.266420788566,2954.9387092705947
2023-08-30,113455.14201859434,2890.7664207885655,2883.1887092705942
2023-08-31,113347.886396779,2777.516420788566,3065.789680011639
2023-09-01,113219.2099382122,2938.094353520313,2979.770812087111
2023-09-02,113094.53347964541,2854.4276868536463,1346.187478753778
2023-09-03,113873.69035441194,2126.094353520313,1449.937478753778
2023-09-04,114370.84722917847,1947.0943535203128,1245.937478753778
2023-09-05,114939.004103945,1814.0943535203128,3472.937478753777
2023-09-06,114275.16097871153,2807.5943535203132,3321.9374787537777
2023-09-07,113823.81785347807,2870.5943535203132,3074.7579915742904
2023-09-08,113531.18168795157,2783.288492714452,2807.0913249076234
2023-09-09,113566.21218909173,2842.1218260477854,1267.591324907624
2023-09-10,114319.24269023188,2020.6218260477854,1282.591324907624
2023-09-11,114780.60652470539,1743.9551593811188,3131.4034763706186
2023-09-12,114231.86907977556,2582.666031440786,3276.403476370618
2023-09-13,114016.13163484573,3007.97359097249,2993.8555034684714
2023-09-14,113653.12536287624,2638.3492314989735,3045.022170135139
2023-09-15,113433.03020201784,2827.1492314989737,2767.025141020462
